"vecNum";"vecVitesses"
259;108,399982746685
259;113,394973116187
259;124,271802927878
259;120,066183403869
259;112,825075077369
259;125,441978134952
260;117,328247514612
260;121,523018323233
260;117,695767939146
260;107,991483163619
260;131,4894477735
260;123,427956518479
261;99,8910085373394
261;114,876595266557
261;123,118347351958
261;104,52562602464
261;123,460520113843
261;111,717254882022
262;121,889183633937
262;97,4396463757466
262;101,307094492933
262;125,175099730324
262;98,0111932584974
262;104,031309948894
263;124,353805471101
263;117,989482114668
263;107,669561077985
263;130,717747039726
263;119,950795495446
263;132,89151326125
264;108,587916939413
264;125,354980523276
264;130,54928015992
264;118,888034220155
264;129,367340748782
264;123,068373243524
265;121,150968329208
265;110,35790457187
265;130,075252137374
265;121,279147052476
265;109,239899313361
265;136,430803592289
266;113,402774566791
266;106,978310885136
266;101,459890261341
266;105,126577300006
266;135,37206214371
266;128,535265457679
267;108,766539860194
267;118,108558897959
267;108,973045654704
267;107,449570828279
267;119,155458978047
267;120,401554984581
268;133,035370725051
268;128,617267273287
268;124,59604578206
268;121,573241881404
268;121,332710787886
268;118,402740538549
269;122,763036364461
269;109,11360011686
269;124,866908830248
269;113,942557996011
269;128,925299608064
269;117,305044544822
270;126,78663439838
270;114,291993377032
270;103,883519243381
270;118,391372098028
270;120,662744388351
270;141,522304341494
271;124,850201575129
271;109,440348273608
271;122,17816962928
271;115,195207093958
271;120,371047589431
271;108,072376096157
272;117,096044543615
272;107,078329278901
272;116,491631910475
272;102,519932618687
272;114,525384891301
272;130,076107811424
273;120,344535784969
273;110,329568362978
273;111,702001075921
273;116,947788683856
273;137,013252894337
273;131,070626240464
274;118,262377940518
274;103,866827453534
274;120,18763528449
274;125,581911875049
274;103,087157604937
274;106,209175335617
275;122,071108939637
275;132,5209227244
275;109,851547867842
275;122,107230562872
275;135,565073132812
275;109,192134146481
276;101,054988608541
276;122,785032683262
276;139,441429494673
276;116,011925930654
276;129,28402597105
276;124,904031262569
277;130,320582986474
277;120,260619357928
277;116,062304098958
277;121,654131694442
277;122,633287483336
277;120,190871002922
278;132,185510946763
278;122,207863894064
278;118,471208285347
278;125,151995541184
278;104,882781521435
278;114,58394704684
279;135,850782886539
279;126,572008940827
279;117,941747602799
279;138,356740853484
279;129,216203694411
279;116,764965928736
280;107,684039805795
280;124,49825958878
280;102,362429032461
280;109,363343351931
280;122,780757897265
280;115,93823333498
281;120,073963875718
281;123,619122862494
281;132,355210392779
281;131,229981756941
281;116,035926056518
281;134,711537189602
282;118,200589301865
282;143,110839774472
282;104,95728652989
282;141,248097326923
282;106,705731666464
282;116,469496583502
283;129,766638319364
283;126,051737997053
283;121,621021263801
283;118,419753234704
283;124,658851186733
283;114,865641436291
284;117,719036906472
284;128,568619314002
284;110,241303622374
284;125,397261693255
284;110,054262715724
284;117,260534958949
285;119,391115131281
285;127,717411172465
285;124,157276951061
285;132,363631885484
285;140,906074311038
285;113,935282738011
286;132,694626271333
286;132,992225397505
286;119,597434017851
286;113,748600285512
286;126,217639882904
286;123,069082997152
287;114,498618154488
287;121,749005415532
287;120,40696964132
287;131,901766263717
287;120,251060829652
287;125,507179181361
288;120,134871759261
288;130,034337823355
288;116,269407434776
288;115,555187711302
288;113,503661161019
288;121,821436046523
289;117,70495577914
289;114,014690321988
289;117,466969437564
289;115,925453692897
289;137,392808588798
289;98,5423079318742
290;124,829898697936
290;113,473745432705
290;127,008058567115
290;148,264647066771
290;104,840509607198
290;117,927279614293
291;133,029961689907
291;114,841209480904
291;127,728399039387
291;120,02653224473
291;123,771245081969
291;112,677058213867
292;107,322258112711
292;127,126940287815
292;117,899225294632
292;131,222841448838
292;119,511246732014
292;123,790628817042
293;106,201491660251
293;116,209576976774
293;126,561575678841
293;133,100413731375
293;121,450071637598
293;124,998628965195
294;123,064502711034
294;120,501569606786
294;129,730380010659
294;98,1579723094538
294;130,297645599466
294;116,764534089112
295;115,510860467466
295;119,74953640625
295;123,127039254781
295;100,265346383076
295;123,708987448254
295;120,574647506311
296;126,559256769403
296;132,265187975056
296;115,280094944271
296;103,025295075118
296;118,066533263363
296;123,452912285853
297;121,711505420387
297;115,039041477451
297;118,842859034394
297;107,309900620785
297;118,793562878058
297;128,865013271247
298;115,307726982878
298;127,710689190883
298;112,070701418523
298;125,450469847
298;134,25686648333
298;116,862576339612
299;121,295306588239
299;116,43704334729
299;112,16790434954
299;120,298400312331
299;118,265175806876
299;117,028664259344
300;121,695217105766
300;116,233733428832
300;119,934765166619
300;119,795789924594
300;116,554957492034
300;126,578589790919
301;128,483960076412
301;115,789801300315
301;125,561072404433
301;109,452725074832
301;114,891353968532
301;119,344324059693
302;134,023112528446
302;105,045561774673
302;126,695966561454
302;126,977190666219
302;122,273205471464
302;124,894813089523
303;116,3737380098
303;131,921388093323
303;120,490494862025
303;122,303740957365
303;117,346725913367
303;119,217455601265
304;120,853884419609
304;119,347544533911
304;124,979719567742
304;133,146494561668
304;134,668024488269
304;107,008151909927
305;124,740730743122
305;126,342152688786
305;130,839446071242
305;126,419218200005
305;154,565583887816
305;135,223729260632
306;113,886051226436
306;117,777669911458
306;120,481608958233
306;114,82380972742
306;110,106718092034
306;125,065487836918
307;113,450563906099
307;115,712560297895
307;112,995877214203
307;131,871730849816
307;124,32967806763
307;112,148808789119
308;124,470312621336
308;119,103867413788
308;127,503957982956
308;120,102245029613
308;112,018535015758
308;117,505377793252
309;145,152277353641
309;119,051423701387
309;111,301077280357
309;131,17261045913
309;122,591497458551
309;122,621411911642
310;119,515541359597
310;117,182202538159
310;120,329714388744
310;122,71447392721
310;117,764515565616
310;115,973095916998
311;126,772142443546
311;101,842273411255
311;110,025715526444
311;117,180344333231
311;114,406369580744
311;127,438145733742
312;139,062304912074
312;130,263916801408
312;116,919694561149
312;123,945729542295
312;126,293434572681
312;110,966958812854
313;117,853360168168
313;125,1546056168
313;115,185610435928
313;126,161326618808
313;124,798623910769
313;117,999351699959
314;124,080710015163
314;130,96113294909
314;116,285893610576
314;119,413484661185
314;112,862323213884
314;129,042206989231
315;127,064135702362
315;116,296895122711
315;138,575833375467
315;129,73466449062
315;114,133029287993
315;124,636548506984
316;122,098299249484
316;105,420086735121
316;102,50074876069
316;127,180411311467
316;116,26231707872
316;112,204830857674
317;117,127425321725
317;139,78047124264
317;111,011077532729
317;100,441252492006
317;117,576561066943
317;114,526121058784
318;137,710864897567
318;102,092806813304
318;111,321577481126
318;128,976455991404
318;115,400452049383
318;136,788378385467
319;113,130804378344
319;103,344951050344
319;111,956940916183
319;117,795004794182
319;126,648504039177
319;114,667514189988
320;125,122169177557
320;87,1818441095955
320;136,051187471409
320;133,722879451192
320;102,328531242719
320;123,701765918032
321;109,133999060415
321;112,330134700016
321;122,649919844641
321;130,48748117242
321;125,812321165158
321;112,869697606717
322;139,042944181713
322;128,506995406695
322;115,532835787249
322;132,620828097619
322;109,773148048124
322;114,354969737381
323;128,294587392204
323;109,294622747806
323;110,008264790905
323;131,789705135861
323;124,35897912779
323;123,538688109845
324;107,149003905548
324;128,259864070878
324;117,712822189025
324;121,826628256293
324;122,081532604822
324;136,825871662475
325;103,417240855144
325;111,486536235766
325;117,792668395912
325;131,009654625295
325;114,873750663601
325;124,931329630877
326;119,685734393167
326;125,598335766799
326;107,924943411087
326;137,001108904355
326;110,526801071697
326;121,48957539268
327;102,096646584178
327;120,950564893537
327;116,110162068482
327;108,222774203756
327;117,709661559578
327;117,421876855813
328;139,634351869137
328;109,308258884737
328;127,411390352395
328;100,338805145518
328;119,562147522724
328;122,281459781895
329;120,788735864303
329;121,080807309869
329;122,677055647591
329;103,062048934303
329;127,70848156806
329;126,057620486951
330;121,686088637709
330;117,020981082869
330;118,245638432221
330;124,125033442031
330;120,344599888514
330;115,767055238773
331;134,436095184554
331;133,758530330594
331;127,058958576468
331;123,618229667739
331;111,602805771621
331;111,981096996894
332;135,752548650932
332;133,422003692554
332;134,906393942441
332;144,180416262264
332;107,89737585518
332;120,810803087397
333;114,330918327733
333;115,716266522747
333;108,095324464078
333;133,099961684248
333;121,73376487994
333;134,148143381391
334;107,205886982226
334;122,176666737181
334;117,649124712625
334;123,333395276216
334;123,1193006183
334;118,230308076542
335;114,166877288454
335;130,183510241296
335;112,410855645745
335;109,163455533216
335;105,295909056167
335;120,401729250813
336;121,911142715256
336;115,25402759412
336;121,136725848587
336;107,052287563633
336;137,907555057273
336;134,05019496459
337;118,529550976262
337;112,456779923033
337;133,361320221952
337;131,015766449826
337;121,046983608505
337;114,777796655795
338;114,390417816887
338;117,752527048979
338;112,955003315917
338;122,231294417921
338;118,424473251281
338;131,422679584682
339;115,744039781597
339;108,975397324931
339;120,856558650603
339;117,859250822856
339;107,398522137444
339;114,274936107067
340;119,385332303101
340;124,963389653162
340;119,997695888411
340;124,35788891516
340;101,917566156454
340;119,249135594566
341;114,564420742176
341;122,320389709669
341;111,051333264004
341;116,222828564018
341;132,766811956177
341;130,235453103692
342;114,222141964094
342;124,719206472142
342;134,371321431458
342;122,977112165609
342;130,10187233097
342;107,836533197214
343;134,268316777897
343;103,999332542624
343;101,525648008798
343;111,272894871582
343;119,802785984548
343;131,008586666642
344;135,902779957849
344;123,12258341954
344;116,481902028776
344;138,956324246594
344;127,36537112805
344;116,951049033948
345;119,927594518083
345;111,150460761773
345;107,404516743448
345;126,702763105607
345;126,425529005275
345;130,203531905691
346;117,356665377256
346;115,407218702716
346;119,207120640355
346;124,422413132986
346;102,476144377422
346;115,692000002455
347;121,651079974783
347;111,626465480975
347;115,336648195705
347;113,630143510656
347;119,18439962057
347;111,398332166051
348;111,237201151166
348;112,113888336351
348;125,03287260275
348;126,398660172869
348;121,551435837653
348;107,227005223936
349;111,92837300847
349;123,406338595829
349;115,124795622573
349;117,941494976875
349;126,216162021448
349;118,089674373717
350;129,400128579244
350;134,27502543987
350;103,427508026181
350;114,286642099002
350;115,690692368663
350;131,651364791114
351;125,754482421853
351;123,923580646997
351;118,911372689261
351;121,721546037522
351;131,800427296534
351;116,713682543849
352;110,577320099206
352;114,673323879912
352;122,030562037249
352;127,35901020443
352;102,039537692811
352;126,769282775304
353;140,627887475008
353;121,221621014
353;124,495535532544
353;113,548886669917
353;122,438480301565
353;114,013557772463
354;122,136597955722
354;121,737086251917
354;118,416601670787
354;119,425291761541
354;129,077142629431
354;106,336738013296
355;108,118969339141
355;119,200028862304
355;117,545126342817
355;108,20696361704
355;111,409080186221
355;112,828526828894
356;112,133931459563
356;121,367796001936
356;112,682609366852
356;120,696632066816
356;126,166966078964
356;116,173849593251
357;113,107259661338
357;121,755635725178
357;150,767749430363
357;126,406665876987
357;117,348374340574
357;118,516141779571
358;102,312770257972
358;109,01759927095
358;114,094963831008
358;114,440583923893
358;117,041029027167
358;117,795358249503
359;101,389273347334
359;105,953419605607
359;124,228626768692
359;109,106571460141
359;132,655565812219
359;118,734279711224
360;115,927836267713
360;136,936424458897
360;119,375249779848
360;117,766345277613
360;99,2046781158113
360;112,161213407856
361;122,770751691202
361;126,711805035527
361;119,554579023129
361;126,481034486743
361;129,827963734282
361;107,730143219836
362;119,038344029803
362;112,098482357567
362;116,011399076763
362;121,079288137773
362;113,316897434604
362;116,524586928544
363;132,958184330707
363;110,601234127267
363;116,173298239443
363;123,469166546186
363;122,390825358169
363;111,26352611771
364;112,095655791801
364;116,96387308155
364;119,907724349835
364;121,785672626088
364;118,777185220626
364;120,265735719676
365;124,552554345224
365;118,192372516675
365;134,012302738764
365;107,299283971601
365;107,958022279326
365;114,737814673838
366;106,449386244604
366;113,581668586343
366;116,938915439993
366;121,144430165978
366;112,450362791278
366;114,503113504257
367;122,112243682661
367;116,752469597038
367;117,104427682918
367;122,544589315839
367;134,555224328466
367;116,088248259181
368;125,41585100413
368;110,532311099654
368;125,146017482411
368;138,118347191754
368;118,898525439373
368;116,551032856267
369;124,963228893329
369;125,98902054535
369;129,430897276313
369;123,812363263195
369;123,433323966065
369;127,139366298874
370;124,147543158222
370;109,448710631033
370;103,205670916627
370;124,417052251206
370;118,620197511304
370;94,2222536739843
371;132,402125414495
371;130,428260852263
371;133,500827707125
371;103,795489092199
371;111,999084203775
371;138,027377210736
372;113,053394897636
372;127,708457624215
372;111,172267792763
372;119,020869236652
372;109,556601131036
372;114,138718381653
373;120,506962363404
373;114,460095193926
373;134,624028050352
373;95,7160695042712
373;117,04465030955
373;132,987484532298
374;143,894686965532
374;134,912882876191
374;137,519039741127
374;115,061940788971
374;114,26073833995
374;129,330706923568
375;104,600836591792
375;122,894954140519
375;118,679727492291
375;104,763113250783
375;112,393881993829
375;122,307158309621
376;110,033355164362
376;106,407619838208
376;121,12207556157
376;104,932938005036
376;120,393896006195
376;118,773106087917
377;120,890599535878
377;134,351427924835
377;124,499272040215
377;105,141154259725
377;136,013048798685
377;114,644626492837
378;120,40558084754
378;111,766124712765
378;112,829637087881
378;104,808778834038
378;121,125420389118
378;106,902344888787
379;119,22662405221
379;115,439490390231
379;135,549502700967
379;116,127424774661
379;119,55154391199
379;92,988440106783
380;107,370572450502
380;127,481779914308
380;122,674774378808
380;107,492294836844
380;126,152443599209
380;120,955574377169
381;136,552968564001
381;126,923776001913
381;116,287806018025
381;115,114799919758
381;118,588781711781
381;115,388198601125
382;123,035205754689
382;128,629752217097
382;118,369976040409
382;111,602130774695
382;112,291091700041
382;122,133654707061
383;135,650237888043
383;124,095050065354
383;119,97428691081
383;120,515977331818
383;123,061725024081
383;131,792646694402
384;117,343409637738
384;118,314089846661
384;122,841675317823
384;110,350315507048
384;103,546268160009
384;126,765511136695
385;124,308518644982
385;121,779107035379
385;125,078703986489
385;127,558419735729
385;116,939080116832
385;115,64056031158
386;127,154585809595
386;116,197386694615
386;135,893367801211
386;104,808445265292
386;104,813304767189
386;126,11604100691
387;113,753444558661
387;131,56634633598
387;126,973113664963
387;131,520734059132
387;122,337827361838
387;129,818043682472
388;131,948144949338
388;121,239659415083
388;110,216270801838
388;125,665994743598
388;111,980524662132
388;105,118037657433
389;122,603314780233
389;119,733466967461
389;126,213582583863
389;117,132655020451
389;108,797664803497
389;125,871750034966
390;113,941231462116
390;105,620239563704
390;138,048462142921
390;126,752344944685
390;126,352132157549
390;111,434224776819
391;115,955961736937
391;107,063823581008
391;130,711401623508
391;114,924369320744
391;110,120257301638
391;117,402623775572
392;116,943397625062
392;122,566596366266
392;124,750688641529
392;126,828449221061
392;125,274058069272
392;129,092843306009
393;127,49487775819
393;116,468598285365
393;102,141516140976
393;115,566417282318
393;118,852649040991
393;109,402833232657
394;134,453787802393
394;113,912259450157
394;129,206409276028
394;105,659272711423
394;119,696361397459
394;117,79790450539
395;126,87825498001
395;121,751612780876
395;105,935069476277
395;127,621537322164
395;125,047385194936
395;116,757096013948
396;126,279294275002
396;124,57789591962
396;102,174605381278
396;106,523868408876
396;113,580167637323
396;116,752220550138
397;113,245245114092
397;107,594132753689
397;122,835345517734
397;120,430676164746
397;123,736315596932
397;107,766698042862
398;148,649495745202
398;135,635794129258
398;123,663638103828
398;98,2140264731137
398;128,052102335085
398;118,51648771445
399;129,314049650314
399;118,160772193865
399;99,5788900970151
399;114,396547641096
399;120,612163196379
399;134,547952646951
400;132,378849842463
400;119,298820375133
400;134,087150059117
400;120,907155713729
400;113,356614010851
400;125,709470948205
401;121,735100746993
401;117,820087973315
401;125,702887140243
401;135,028441043293
401;94,2784089537078
401;136,458928848132
402;136,325126641956
402;128,354307887032
402;118,41857734375
402;136,702843123652
402;130,744181165465
402;135,282377451969
403;126,685669466525
403;114,722658118686
403;129,724026603358
403;101,360802550215
403;120,654615028696
403;118,119659749855
404;129,669187112348
404;115,14628794951
404;124,328012337746
404;126,895836713329
404;116,777721094747
404;123,106236006948
405;120,910912378865
405;107,129049543693
405;99,4284650571775
405;123,486121092226
405;124,420743397189
405;116,578446139352
406;118,908296515
406;112,545668028554
406;116,318003501459
406;116,772144507924
406;117,692841629683
406;109,805090150271
407;143,817414319847
407;106,215081367854
407;122,645348621702
407;118,463537310569
407;122,856879134338
407;119,683371792228
408;103,04045515013
408;136,621826501641
408;124,504212836822
408;137,630994973322
408;112,717279850545
408;111,924500937155
409;121,120162937261
409;126,46789235548
409;103,490880789415
409;118,662658821701
409;119,34877100479
409;113,976933916295
410;115,377657366753
410;120,688257445943
410;112,95813994546
410;118,358575459382
410;100,377256283884
410;128,845901010648
411;112,662997354581
411;121,242689890743
411;131,473554438685
411;123,286086767581
411;120,109227881536
411;107,995547356412
412;110,67135056709
412;122,809618549111
412;112,435491866242
412;116,635759445768
412;123,970181443735
412;135,693103394107
413;137,997165641596
413;125,809411278474
413;119,116958082661
413;116,601893838759
413;100,121225460815
413;120,871065799303
414;120,882581382377
414;129,57553623225
414;109,611184862212
414;123,729832610735
414;123,345748099139
414;133,908098784166
415;125,972979690471
415;120,181976311706
415;125,102044077214
415;121,458341562328
415;134,092669452335
415;120,948326664613
416;116,500782222472
416;115,790420588653
416;114,939305440943
416;121,895014107618
416;121,241603327974
416;106,545405990052
417;123,459044010495
417;128,407215683883
417;127,395240971316
417;120,381519841257
417;108,33082766138
417;123,098931064596
418;103,637589867531
418;142,657076993284
418;125,366343962481
418;130,056548687065
418;115,725857190336
418;107,025312155576
419;88,2288918128411
419;110,087518983407
419;120,201690771505
419;115,877351252399
419;154,24947891014
419;134,467474818043
420;120,495229207205
420;116,953087950877
420;127,291191598284
420;126,516383764554
420;125,730313894468
420;123,307046612875
421;128,477547858759
421;131,890137210659
421;121,300338716353
421;114,036006336839
421;110,862047127741
421;116,792620173901
422;125,198995720329
422;109,446658972314
422;104,788624561281
422;133,544935881358
422;118,221959567957
422;123,895696343522
423;113,750688430139
423;150,729932498065
423;110,633892500023
423;126,617583208902
423;128,52276628663
423;113,647666335282
424;134,072707456436
424;133,120501031442
424;116,959748870769
424;125,483421981471
424;113,143933392857
424;113,920116525357
425;127,025063148447
425;128,240955872187
425;98,5581861662456
425;119,242334495464
425;114,364449077072
425;128,836155583103
426;105,918123631338
426;127,520424725987
426;122,464897466124
426;132,355953503192
426;111,589342794785
426;117,943368159406
427;110,659206282725
427;121,977539144641
427;119,208649678048
427;117,071588292648
427;130,129840806725
427;124,670003255087
428;119,803944590654
428;125,868397512435
428;121,849364973473
428;109,561255414096
428;134,671208436146
428;126,198374889854
429;129,47055445018
429;106,495782690184
429;137,912093310295
429;146,397511112505
429;128,085793066708
429;106,671863055245
430;105,447065089653
430;130,496015864228
430;130,094198101255
430;119,034184969037
430;113,251157983984
430;120,860767368996
431;120,523617006262
431;117,963852321424
431;109,096154037778
431;122,6647878596
431;127,768226631532
431;105,059509081763
432;131,609475166211
432;117,439577862362
432;113,876348240771
432;112,906145008956
432;124,366379400981
432;128,520194377705
433;119,739273464704
433;111,820112139217
433;125,069863393897
433;136,994655098757
433;117,754068379534
433;126,278971534
434;127,36472123383
434;110,054286757446
434;128,289389595953
434;119,097831977138
434;124,105170405827
434;121,986281047955
435;119,043122221663
435;107,981202782817
435;110,143044195997
435;123,350830937662
435;123,661809355171
435;118,586971339214
436;131,096494516918
436;112,360836222974
436;128,323922545519
436;123,992073975141
436;115,40504988866
436;101,717956733297
437;122,485255964084
437;133,711930512436
437;123,709264613651
437;101,446414195406
437;112,144534114616
437;133,402640735583
438;124,500188778224
438;132,932694835792
438;124,088881386889
438;131,271633699815
438;124,120397549469
438;122,544773421113
439;106,491555271519
439;135,431292617461
439;125,145475128672
439;127,106160742217
439;110,064997395461
439;129,293338994651
440;132,379777895659
440;137,832588362999
440;121,943467762122
440;118,67404446574
440;133,673450306178
440;109,956979199232
441;115,079513301623
441;134,459683367496
441;127,051759476469
441;102,434841010362
441;126,380774001625
441;116,830231437383
442;123,428992853684
442;129,562007199513
442;114,359962556553
442;127,861009276149
442;154,97725746947
442;122,476155597868
443;120,78733123783
443;140,678497555747
443;112,708209452121
443;117,928490415651
443;111,440818159557
443;116,016369831608
444;121,08383122555
444;104,469503290813
444;107,575645886674
444;127,210223724444
444;108,727412521017
444;116,42754406567
445;123,618724660796
445;121,342402292986
445;114,639193965239
445;101,707484456645
445;120,961295286664
445;113,763770701602
446;124,491938887786
446;118,696217395637
446;118,397182392925
446;111,753744584854
446;102,361679063417
446;124,798486622647
447;112,764853923594
447;112,400266587873
447;140,575634829271
447;109,965568672226
447;105,170691731061
447;101,988177538321
448;120,940293776162
448;135,727489013434
448;122,96503601055
448;124,810040635072
448;122,741566401075
448;108,78151621553
449;131,894042180689
449;101,326246934088
449;106,0893860858
449;125,846092170046
449;116,860003662419
449;109,828375227207
450;103,026793655342
450;108,669860711137
450;127,750246041267
450;137,34673733955
450;112,129799588733
450;120,713485683091
451;102,825069332083
451;122,599738793845
451;114,419801477926
451;114,126264236298
451;124,625960782212
451;122,834947896031
452;119,862313591338
452;108,636816635201
452;124,881842885547
452;110,16013008522
452;103,219552763196
452;105,422814850633
453;123,091833921095
453;120,651868746933
453;120,656583077294
453;114,305411052466
453;112,105554419163
453;121,674585809431
454;117,046672772321
454;123,420442253076
454;118,621590609545
454;113,999990458288
454;122,988551842787
454;141,301884042403
455;149,776124528699
455;131,767665054209
455;105,1294692674
455;117,085386483153
455;121,389543505125
455;103,283682018731
456;138,963121205318
456;117,404528114582
456;122,465661722941
456;144,824390290678
456;112,746550413614
456;121,349905107087
457;96,365685112102
457;140,091961718671
457;134,138239191572
457;131,714513949616
457;111,143706036117
457;120,637731101731
458;112,787897177641
458;121,663480363729
458;112,278040157622
458;119,078296134521
458;130,118481488686
458;128,986812083374
459;122,840449798109
459;110,571911494561
459;102,551903845831
459;116,982550597766
459;122,246552171682
459;113,777154406067
460;121,286621969406
460;130,52219734113
460;115,624901982249
460;115,605090878936
460;119,297288287905
460;138,830672430949
461;116,616923114635
461;134,111179835483
461;119,723968801302
461;117,873329464911
461;106,90552346857
461;111,525071904835
462;124,127443277653
462;126,096605195767
462;126,653020957475
462;114,487461122787
462;151,65763547483
462;111,089314192892
463;119,065243443064
463;131,059837601856
463;126,0768876113
463;122,066806443284
463;115,513237916839
463;121,554496907631
464;134,057007267953
464;112,318028986209
464;116,849811800709
464;129,580262863016
464;116,382006283071
464;98,3917902214317
465;131,844931296337
465;117,2549982908
465;120,229781896093
465;120,620386961731
465;134,934163150797
465;117,216767541343
466;125,467632163176
466;132,437464795516
466;120,349011102742
466;119,537982925702
466;107,215854032965
466;123,28675156545
467;117,107613114175
467;133,553302121233
467;124,978652732046
467;108,086215049499
467;117,083508823034
467;139,160555559699
468;120,441206956857
468;111,225264090735
468;128,065457735978
468;114,70055106685
468;116,193627278862
468;116,642327062626
469;126,893064474656
469;111,979972372691
469;132,294304233356
469;113,612905752274
469;128,216444350778
469;107,019162849985
470;112,875326835223
470;128,504187944392
470;110,034233796479
470;112,947787405277
470;121,327921564028
470;117,652067535379
471;125,409608832362
471;115,973458783516
471;116,217640711083
471;121,850925477754
471;126,910150696398
471;124,305995259075
472;120,619845482498
472;141,634398288321
472;104,590972898785
472;119,011718256182
472;110,449692330072
472;123,566634237624
473;135,004210287173
473;120,361312882184
473;112,802095343736
473;113,832599774939
473;123,650668420908
473;137,073500068328
474;110,029062654029
474;122,006643434684
474;122,21041507552
474;120,883806017627
474;123,084416086491
474;129,543050035201
475;122,93797230189
475;99,350119957405
475;127,770181684807
475;112,153792787906
475;122,666797319671
475;114,211683242781
476;130,883811156878
476;116,151362168517
476;120,74912708303
476;116,769866169462
476;123,25107774324
476;111,283918928284
477;113,489897842192
477;111,311860770957
477;117,227093474818
477;106,37927740716
477;124,137200263952
477;120,158037603311
478;120,955073649041
478;125,860859557438
478;115,271407261606
478;109,693169884346
478;115,153856067422
478;105,923605244374
479;130,976336954342
479;117,329099066065
479;130,556622454485
479;126,963240224642
479;104,793825975054
479;128,847176173024
480;132,745264506044
480;125,866779703796
480;114,179983135161
480;106,873285061095
480;117,099859489148
480;118,586618193789
481;123,370347225081
481;115,848396760257
481;128,755513697844
481;107,004715580516
481;109,821372556081
481;117,628320630973
482;126,287437209688
482;112,639590489859
482;137,673632624877
482;125,640391283265
482;131,021698006537
482;120,636480637213
483;122,290716261152
483;101,108064749218
483;121,101391864548
483;103,116921569803
483;112,405687313991
483;105,616157894309
484;109,769629255409
484;102,815901286248
484;123,602358993769
484;121,855035159335
484;131,309323464879
484;111,388907383808
485;115,975708950346
485;112,839310530718
485;120,329954807162
485;114,909245742118
485;132,826096680188
485;139,585161588164
486;107,800051275625
486;102,098519093894
486;115,404781791755
486;129,723626528707
486;135,213416618461
486;114,11702781422
487;116,268225833017
487;127,905304130238
487;108,872586028957
487;121,842421481966
487;119,004174528739
487;130,546492789162
488;117,432403283209
488;126,274044143111
488;126,656087354959
488;142,511000581109
488;126,433806661988
488;109,500692045873
489;127,417361512703
489;130,036254898312
489;109,996654681851
489;121,241135790616
489;128,252654911438
489;126,051891427888
490;117,424544644717
490;121,499420202174
490;99,3915640033516
490;108,803170630058
490;122,377076671861
490;127,913407174248
491;100,925074309294
491;137,824126916505
491;111,567282986457
491;132,277432030368
491;130,923133653266
491;112,28788417899
492;109,2776119317
492;107,920760674178
492;135,349880778139
492;134,082569391039
492;128,448969898915
492;112,323844012846
493;124,799056338856
493;110,226160090331
493;113,16301420405
493;133,744748208285
493;128,276902435584
493;112,310760035866
494;109,297969246387
494;95,1907182033154
494;106,848488306301
494;105,75967268517
494;115,576025978902
494;131,461274187931
495;126,818741674038
495;105,550603918826
495;125,658349687365
495;116,169548397355
495;100,193337257344
495;111,275988749977
496;115,860192703638
496;128,101269069782
496;106,487153191428
496;112,271254538963
496;137,412803127458
496;110,315290051229
497;105,462825329296
497;124,43672773767
497;117,887409085927
497;117,784083509936
497;122,323494155384
497;132,114303026299
498;117,002434148513
498;114,597304952947
498;135,261688905398
498;125,214709280406
498;126,815731481846
498;119,321833049004
499;115,318694152984
499;114,975356562275
499;123,216449668357
499;117,182563530793
499;119,60748299693
499;127,495099953062
500;116,646736596623
500;113,704007914417
500;125,32925810049
500;120,860043772898
500;109,493857693183
500;119,258892650443
501;114,945989041512
501;131,330994188455
501;110,405787655269
501;125,942914688783
501;111,424148651551
501;114,787660945396
502;127,403678618569
502;115,903213118708
502;106,599657428326
502;129,110293393216
502;129,949163069848
502;121,839092542244
503;119,445153292161
503;132,997879283797
503;105,213256556966
503;109,663742551258
503;124,085116824127
503;132,16520093008
504;122,244546556217
504;119,776850194921
504;119,805982950286
504;112,619114320118
504;126,727385114866
504;125,839653675483
505;134,415566932989
505;136,062797322218
505;128,850313351291
505;122,418938212945
505;110,155975060076
505;127,158295124686
506;116,670274799666
506;110,803421414086
506;125,126519388379
506;113,04086081483
506;122,030091942156
506;113,504591721897
507;108,510054990513
507;102,634037069896
507;107,70661764479
507;127,060840880526
507;120,833403980545
507;120,319989748564
508;136,001201060345
508;121,503794504233
508;133,641848153133
508;102,332830939163
508;120,5308603463
508;116,866486118941
509;124,981257853764
509;133,115035370783
509;106,364400207003
509;116,7987574174
509;106,66571524172
509;128,159297822658
510;123,099949204869
510;125,299552018285
510;111,451223935927
510;117,830798817951
510;109,324324837714
510;107,299512316874
511;137,592478464207
511;112,959585096021
511;140,340458801302
511;107,915788537543
511;113,92456193415
511;120,195793869263
512;118,516245734075
512;111,216702361846
512;109,030684114308
512;107,126136743858
512;111,921720024187
512;125,197225558365
513;131,008928289246
513;111,323917200697
513;131,982027598706
513;103,168668116656
513;125,359958866984
513;118,491560628214
514;133,458995463028
514;124,319020784822
514;115,931462584105
514;108,073242730758
514;141,669619893923
514;108,676974727272
515;109,211497749499
515;126,709413163615
515;108,068132562671
515;109,275580790262
515;102,456309493544
515;126,060165857195
516;116,683703784174
516;124,073778153728
516;114,850877788416
516;126,40258588799
516;112,403596941476
516;112,159148992716
517;125,146667749657
517;128,392600426848
517;119,73973324557
517;125,724073593934
